2629,Telstra,Sydney,2021-03-04T20:30:05.543953Z,1.0114354937553816,18.009,99436632.46665171,36280217.38728476,,61.69.214.197
1267,Optus,Sydney,2021-03-04T20:45:05.825562Z,1.0114354937553816,17.659,99749825.03761724,7393796.8053702805,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T21:00:07.983093Z,1.0114354937553816,28.792,36621468.174856335,10903770.550763108,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T21:15:05.646767Z,1.0114354937553816,17.876,90103732.89164338,25945032.252514858,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T21:30:05.662671Z,1.0114354937553816,18.098,96042188.34764226,14525503.018799767,,61.69.214.197
1267,Optus,Sydney,2021-03-04T21:45:05.724826Z,1.0114354937553816,17.207,99732269.72991537,14548734.63052947,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-04T22:00:05.753486Z,1.0114354937553816,18.417,98537178.88526265,12873256.176463822,,61.69.214.197
1267,Optus,Sydney,2021-03-04T22:15:06.587745Z,1.0114354937553816,17.299,98807847.78401107,15602300.645822773,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T22:30:05.825547Z,1.0114354937553816,18.451,97722245.89330223,15849890.284712614,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T22:45:05.864346Z,1.0114354937553816,19.394,96506830.4940557,27072955.61826296,,61.69.214.197
1267,Optus,Sydney,2021-03-04T23:00:05.880696Z,1.0114354937553816,17.499,99467507.7439078,18066066.069893505,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T23:15:05.960418Z,1.0114354937553816,17.819,98513012.5786658,37087057.70394784,,61.69.214.197
2629,Telstra,Sydney,2021-03-04T23:30:06.011784Z,1.0114354937553816,17.582,99635259.2646835,29824603.5413463,,61.69.214.197
1267,Optus,Sydney,2021-03-04T23:45:06.811940Z,1.0114354937553816,17.824,74009413.99135987,13038570.911034567,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T00:00:06.056258Z,1.0114354937553816,17.989,82111859.88992406,34578933.83524342,,61.69.214.197
1267,Optus,Sydney,2021-03-05T00:15:06.102782Z,1.0114354937553816,17.854,83728505.9548158,23031202.193831068,,61.69.214.197
1267,Optus,Sydney,2021-03-05T00:30:06.111398Z,1.0114354937553816,17.988,87994776.00001125,12266695.709992332,,61.69.214.197
1267,Optus,Sydney,2021-03-05T00:45:06.132758Z,1.0114354937553816,17.915,73529056.11318071,16438024.589443551,,61.69.214.197
1267,Optus,Sydney,2021-03-05T01:00:06.334635Z,1.0114354937553816,17.456,73762736.69786848,13532476.827390822,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T01:15:07.248980Z,1.0114354937553816,19.301,54876643.75524185,15465966.736383025,,61.69.214.197
1267,Optus,Sydney,2021-03-05T01:30:06.249922Z,1.0114354937553816,19.191,92178684.00240393,16240630.346569281,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-05T01:45:06.284296Z,1.0114354937553816,19.147,96729003.7280385,16580633.262977945,,61.69.214.197
1267,Optus,Sydney,2021-03-05T02:00:06.294032Z,1.0114354937553816,18.399,85235644.87018985,15303572.253723226,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T02:15:06.405542Z,1.0114354937553816,17.335,99544649.89983793,30700395.856316492,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T02:30:06.398860Z,1.0114354937553816,17.908,72227801.60884078,36584671.74529062,,61.69.214.197
1267,Optus,Sydney,2021-03-05T02:45:07.362745Z,1.0114354937553816,17.087,98133274.47024551,13423475.781764654,,61.69.214.197
17618,Vocus Communications,Sydney,2021-03-05T03:00:06.649221Z,1.0114354937553816,34.522,32635827.128628295,8483401.102302926,,61.69.214.197
1267,Optus,Sydney,2021-03-05T03:15:05.554911Z,1.0114354937553816,17.737,98554163.24700475,16957481.164154798,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-05T03:30:05.587071Z,1.0114354937553816,19.077,98879051.8522861,16750132.518863607,,61.69.214.197
1267,Optus,Sydney,2021-03-05T03:45:05.602387Z,1.0114354937553816,18.009,85156706.3237605,14547342.751186201,,61.69.214.197
1267,Optus,Sydney,2021-03-05T04:00:05.661090Z,1.0114354937553816,18.346,98586881.65994819,16903649.06186005,,61.69.214.197
1267,Optus,Sydney,2021-03-05T04:15:06.731116Z,1.0114354937553816,17.409,99534502.36290352,13191730.046461474,,61.69.214.197
1267,Optus,Sydney,2021-03-05T04:30:05.711966Z,1.0114354937553816,17.155,95293571.6784952,17924751.294489462,,61.69.214.197
1267,Optus,Sydney,2021-03-05T04:45:05.742662Z,1.0114354937553816,17.789,99677668.723883,15357614.710064797,,61.69.214.197
1267,Optus,Sydney,2021-03-05T05:00:05.778900Z,1.0114354937553816,17.408,92450252.994772,18803139.38874108,,61.69.214.197
1267,Optus,Sydney,2021-03-05T05:15:05.846929Z,1.0114354937553816,17.465,60933762.90876949,34827340.09877575,,61.69.214.197
1267,Optus,Sydney,2021-03-05T05:30:05.838733Z,1.0114354937553816,17.946,99161741.6861793,19990817.71139023,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T05:45:06.894417Z,1.0114354937553816,18.065,78141697.51562527,33321664.332504205,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-05T06:00:05.907020Z,1.0114354937553816,18.058,99542030.58296889,16384397.981603827,,61.69.214.197
1267,Optus,Sydney,2021-03-05T06:15:06.002616Z,1.0114354937553816,17.456,98851776.71564178,23125047.93469311,,61.69.214.197
1267,Optus,Sydney,2021-03-05T06:30:06.027326Z,1.0114354937553816,18.188,99264510.33414079,13326799.493015284,,61.69.214.197
1267,Optus,Sydney,2021-03-05T06:45:06.017983Z,1.0114354937553816,17.491,80599725.48512547,19440759.618887033,,61.69.214.197
1267,Optus,Sydney,2021-03-05T07:00:06.058090Z,1.0114354937553816,17.254,99863652.33317746,15602063.591287466,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T07:15:06.991219Z,1.0114354937553816,17.745,99674570.08322825,25028094.386275876,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T07:30:06.150614Z,1.0114354937553816,17.743,92960554.0178227,35885360.203818455,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T07:45:06.192933Z,1.0114354937553816,18.147,99698773.22230773,26283621.663430654,,61.69.214.197
1267,Optus,Sydney,2021-03-05T08:00:06.158556Z,1.0114354937553816,17.743,99649997.00723758,12833454.615887502,,61.69.214.197
1267,Optus,Sydney,2021-03-05T08:15:06.303628Z,1.0114354937553816,18.165,95168473.18371026,12281235.678354824,,61.69.214.197
1267,Optus,Sydney,2021-03-05T08:30:06.348330Z,1.0114354937553816,17.718,91392356.36533488,18188273.390885726,,61.69.214.197
1267,Optus,Sydney,2021-03-05T08:45:07.297966Z,1.0114354937553816,17.147,95456969.07421978,22924180.87760947,,61.69.214.197
1267,Optus,Sydney,2021-03-05T09:00:06.330199Z,1.0114354937553816,17.655,92159450.2533177,12672187.698251724,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T09:15:06.428104Z,1.0114354937553816,17.751,95938864.7208241,21044515.231905907,,61.69.214.197
1267,Optus,Sydney,2021-03-05T09:30:06.482199Z,1.0114354937553816,18.064,98858553.98867333,14294037.221943801,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-05T09:45:06.487040Z,1.0114354937553816,19.025,93931606.9400105,16663519.511215063,,61.69.214.197
1267,Optus,Sydney,2021-03-05T10:00:05.512209Z,1.0114354937553816,20.237,93811483.95236167,14527073.725206196,,61.69.214.197
1267,Optus,Sydney,2021-03-05T10:15:06.583259Z,1.0114354937553816,17.29,95642931.51670696,16754472.777364267,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T10:30:05.730040Z,1.0114354937553816,18.681,98286074.53166537,31664657.29057367,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T10:45:05.622670Z,1.0114354937553816,18.377,71320851.69644803,28402836.43381863,,61.69.214.197
17618,Vocus Communications,Sydney,2021-03-05T11:00:05.768210Z,1.0114354937553816,18.206,98798406.74137287,37212052.49773334,,61.69.214.197
13279,Exetel,Sydney,2021-03-05T11:15:05.706244Z,1.0114354937553816,19.799,89699248.56120963,13084974.117192874,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T11:30:05.746864Z,1.0114354937553816,18.076,84925267.95916629,15955433.047219673,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-05T11:45:06.757041Z,1.0114354937553816,18.255,99403258.90892251,21053833.429679267,,61.69.214.197
1267,Optus,Sydney,2021-03-05T12:00:05.776452Z,1.0114354937553816,17.419,99345044.59508628,20230712.486429222,,61.69.214.197
3505,Vodafone Hutchison Australia (NN),Sydney,2021-03-05T12:15:05.852182Z,1.0114354937553816,17.978,99478413.4280973,14756037.514387202,,61.69.214.197
1267,Optus,Sydney,2021-03-05T12:30:05.884190Z,1.0114354937553816,17.353,92726904.94919166,22757150.637187544,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T12:45:05.907333Z,1.0114354937553816,18.169,68333438.27445751,35178382.802459836,,61.69.214.197
1267,Optus,Sydney,2021-03-05T13:00:05.963170Z,1.0114354937553816,17.66,99791651.68657264,13951938.644806586,,61.69.214.197
2629,Telstra,Sydney,2021-03-05T13:15:07.246518Z,1.0114354937553816,17.859,99040200.81108631,35334655.839993425,,61.69.214.197
17618,Vocus Communications,Sydney,2021-03-05T13:30:06.039568Z,1.0114354937553816,18.581,99704132.72423427,24411456.60965721,,61.69.214.197
1267,Optus,Sydney,2021-03-05T13:45:06.097449Z,1.0114354937553816,17.49,99408400.10854809,12424148.198312009,,61.69.214.197
1267,Optus,Sydney,2021-03-05T14:00:06.096824Z,1.0114354937553816,17.447,99185562.24517849,16165822.946887536,,61.69.214.197
1267,Optus,Sydney,2021-03-05T14:15:06.322636Z,1.0114354937553816,17.524,99246722.68208514,10336044.371512996,,61.69.214.197
1267,Optus,Sydney,2021-03-05T14:30:06.221540Z,1.0114354937553816,18.144,99769616.81144936,15574654.33833343,,61.69.214.197
